velocity_data_x,velocity_data_y,velocity_data_z
-1.247197,0.8977040000000001,-0.000544
-1.2461799999999998,0.897734,-0.000542
-1.245179,0.89776,-0.00054
-1.244192,0.897782,-0.000537
-1.2432219999999998,0.8978010000000001,-0.000535
-1.242266,0.8978149999999999,-0.000533
-1.241325,0.897826,-0.000531
-1.240398,0.897833,-0.000529
-1.239487,0.8978360000000001,-0.0005269999999999
-1.238591,0.8978360000000001,-0.000524
-1.237709,0.897833,-0.000522
-1.236841,0.897826,-0.00052
-1.235988,0.897817,-0.000518
-1.235149,0.897804,-0.000516
-1.234324,0.897789,-0.0005139999999999
-1.233513,0.8977719999999999,-0.000512
-1.232716,0.8977510000000001,-0.0005099999999999
-1.231933,0.8977280000000001,-0.000507
-1.231163,0.897703,-0.000505
-1.230406,0.897675,-0.000503
-1.229663,0.897645,-0.0005009999999999
-1.228934,0.897611,-0.000499
-1.228217,0.897576,-0.000496
-1.227513,0.897538,-0.000494
-1.226823,0.897497,-0.000492
-1.226145,0.8974540000000001,-0.00049
-1.22548,0.897408,-0.000488
-1.224828,0.89736,-0.000486
-1.2241879999999998,0.897309,-0.000483
-1.22356,0.8972559999999999,-0.000481
-1.2229450000000002,0.897201,-0.000479
-1.222341,0.897143,-0.0004769999999999
-1.221749,0.897083,-0.000474
-1.22117,0.897021,-0.000472
-1.220602,0.896957,-0.00047
-1.220045,0.896891,-0.000468
-1.2195,0.8968229999999999,-0.000465
-1.218966,0.896752,-0.000463
-1.218443,0.896681,-0.000461
-1.217931,0.8966069999999999,-0.000458
-1.21743,0.896531,-0.0004559999999999
-1.216939,0.8964540000000001,-0.000454
-1.21646,0.896375,-0.0004509999999999
-1.21599,0.8962950000000001,-0.000449
-1.215531,0.8962129999999999,-0.0004469999999999
-1.215082,0.8961290000000001,-0.000444
-1.214643,0.8960450000000001,-0.000442
-1.214214,0.8959600000000001,-0.00044
-1.2137950000000002,0.895874,-0.0004379999999999
-1.213386,0.8957879999999999,-0.0004349999999999
-1.212986,0.895702,-0.000433
-1.212596,0.895616,-0.00043
-1.212215,0.8955299999999999,-0.0004269999999999
-1.211843,0.895443,-0.000425
-1.21148,0.895357,-0.0004219999999999
-1.211126,0.8952700000000001,-0.00042
-1.21078,0.895184,-0.0004179999999999
-1.210443,0.8950959999999999,-0.000415
-1.210116,0.895009,-0.000412
-1.209796,0.894921,-0.00041
-1.209485,0.894832,-0.000407
-1.208886,0.894652,-0.0004019999999999
-1.208598,0.894561,-0.0004
-1.208318,0.8944690000000001,-0.000398
-1.208318,0.8944690000000001,-0.000398
-1.207781,0.894286,-0.000393
-1.207525,0.8941950000000001,-0.000391
-1.207276,0.8941040000000001,-0.000388
-1.207034,0.894014,-0.000385
-1.2068,0.8939239999999999,-0.0003819999999999
-1.206572,0.893835,-0.0003799999999999
-1.206351,0.8937459999999999,-0.000377
-1.206136,0.8936569999999999,-0.000374
-1.205927,0.893568,-0.000372
-1.205724,0.8934799999999999,-0.00037
-1.2055280000000002,0.89339,-0.000368
-1.205338,0.893301,-0.000365
-1.205154,0.8932110000000001,-0.000363
-1.204977,0.8931209999999999,-0.00036
-1.204807,0.8930299999999999,-0.000358
-1.204643,0.8929389999999999,-0.0003549999999999
-1.204484,0.892847,-0.000352
-1.204331,0.892755,-0.00035
-1.204184,0.8926620000000001,-0.000347
-1.204041,0.892568,-0.000345
-1.203904,0.892474,-0.000342
-1.20377,0.892379,-0.0003399999999999
-1.203641,0.892284,-0.000338
-1.203515,0.8921889999999999,-0.000336
-1.203394,0.892094,-0.000334
-1.2032770000000002,0.892,-0.000332
-1.203164,0.891908,-0.00033
-1.203057,0.891818,-0.000328
-1.202954,0.8917290000000001,-0.000325
-1.202857,0.8916430000000001,-0.000322
-1.202766,0.891559,-0.000319
-1.20268,0.8914770000000001,-0.000316
-1.202599,0.891396,-0.000314
-1.202524,0.891318,-0.0003109999999999
-1.202453,0.891241,-0.000308
-1.202387,0.891165,-0.000305
-1.202325,0.8910889999999999,-0.000302
-1.202267,0.891015,-0.000299
-1.202212,0.890941,-0.000297
-1.202161,0.890868,-0.000294
-1.202113,0.8907940000000001,-0.000292
-1.202068,0.8907209999999999,-0.00029
-1.202026,0.890648,-0.000287
-1.201986,0.890575,-0.000285
-1.20195,0.890501,-0.0002819999999999
-1.201916,0.8904280000000001,-0.00028
-1.201884,0.8903549999999999,-0.000278
-1.201854,0.890281,-0.000275
-1.201828,0.890208,-0.000273
-1.201803,0.890134,-0.000271
-1.201781,0.8900610000000001,-0.000268
-1.20176,0.8899870000000001,-0.000266
-1.201742,0.889913,-0.000263
-1.201727,0.8898389999999999,-0.000261
-1.2017129999999998,0.889766,-0.000258
-1.201701,0.889692,-0.000256
-1.201691,0.889618,-0.000254
-1.201683,0.889544,-0.000251
-1.201678,0.8894700000000001,-0.000249
-1.201674,0.889395,-0.000246
-1.201672,0.8893209999999999,-0.000244
-1.201671,0.8892479999999999,-0.000242
-1.201673,0.889175,-0.0002399999999999
-1.201676,0.8891040000000001,-0.000237
-1.201682,0.889034,-0.000235
-1.201688,0.8889670000000001,-0.0002319999999999
-1.201696,0.8889020000000001,-0.0002299999999999
-1.201706,0.88884,-0.000227
-1.201718,0.8887790000000001,-0.000224
-1.20173,0.8887219999999999,-0.000222
-1.201744,0.888666,-0.0002189999999999
-1.20176,0.8886120000000001,-0.000216
-1.201777,0.88856,-0.000214
-1.2017950000000002,0.88851,-0.0002109999999999
-1.201815,0.88846,-0.000208
-1.201858,0.8883629999999999,-0.0002029999999999
-1.201858,0.8883629999999999,-0.0002029999999999
-1.201907,0.8882700000000001,-0.000198
-1.201933,0.888223,-0.000196
-1.20196,0.888177,-0.000193
-1.201989,0.8881319999999999,-0.0001909999999999
-1.202019,0.888086,-0.000188
-1.202051,0.888041,-0.000186
-1.202083,0.8879959999999999,-0.000184
-1.202117,0.887951,-0.000181
-1.202152,0.887907,-0.000179
-1.2021879999999998,0.887862,-0.000177
-1.202225,0.887818,-0.000175
-1.202264,0.887774,-0.000173
-1.202303,0.8877290000000001,-0.000172
-1.202343,0.8876850000000001,-0.0001699999999999
-1.202384,0.887641,-0.000169
-1.202427,0.887597,-0.000168
-1.20247,0.887553,-0.000167
-1.202513,0.887509,-0.000166
-1.202558,0.887465,-0.000164
-1.202604,0.8874209999999999,-0.000164
-1.20265,0.8873770000000001,-0.0001629999999999
-1.202698,0.8873340000000001,-0.000162
-1.202746,0.8872899999999999,-0.000161
-1.202795,0.8872459999999999,-0.00016
-1.202844,0.8872030000000001,-0.00016
-1.202895,0.887159,-0.000159
-1.202947,0.887116,-0.000159
-1.202999,0.887073,-0.000158
-1.203052,0.8870299999999999,-0.000158
-1.203106,0.8869870000000001,-0.000157
-1.20316,0.8869440000000001,-0.000157
-1.203216,0.886901,-0.000157
-1.203272,0.886858,-0.000157
-1.203329,0.8868149999999999,-0.000157
-1.203387,0.8867719999999999,-0.000156
-1.203445,0.8867299999999999,-0.000156
-1.203504,0.8866870000000001,-0.000156
-1.203564,0.8866450000000001,-0.000156
-1.203624,0.886602,-0.000156
-1.203685,0.88656,-0.000156
-1.203747,0.886517,-0.000156
-1.203809,0.886475,-0.000156
-1.203871,0.886432,-0.000156
-1.203935,0.886389,-0.000156
-1.203999,0.8863469999999999,-0.000157
-1.204063,0.8863059999999999,-0.000157
-1.204128,0.886266,-0.000157
-1.204193,0.886228,-0.000157
-1.204257,0.886191,-0.000157
-1.204321,0.886158,-0.000156
-1.204384,0.886127,-0.000156
-1.204445,0.886099,-0.000156
-1.204504,0.886073,-0.000156
-1.204561,0.886049,-0.000156
-1.204616,0.886027,-0.000157
-1.204669,0.886007,-0.000157
-1.20472,0.8859889999999999,-0.000157
-1.20477,0.885972,-0.000158
-1.204818,0.885956,-0.000158
-1.204866,0.885942,-0.000158
-1.204912,0.885927,-0.000158
-1.204958,0.885914,-0.000159
-1.205003,0.885901,-0.000159
-1.205048,0.8858889999999999,-0.000159
-1.205093,0.885877,-0.000159
-1.2051379999999998,0.885865,-0.000159
-1.205183,0.8858530000000001,-0.000159
-1.205228,0.885842,-0.00016
-1.205273,0.8858299999999999,-0.00016
-1.205318,0.885819,-0.00016
-1.205363,0.885808,-0.00016
-1.205408,0.885797,-0.00016
-1.205453,0.8857860000000001,-0.00016
-1.205498,0.885775,-0.00016
-1.205543,0.8857649999999999,-0.000161
-1.205589,0.885754,-0.000161
-1.205634,0.8857440000000001,-0.000161
-1.205726,0.8857229999999999,-0.000161
-1.205726,0.8857229999999999,-0.000161
-1.2057719999999998,0.885713,-0.000161
-1.205819,0.885704,-0.000161
-1.205912,0.8856850000000001,-0.000161
-1.205959,0.885675,-0.000162
-1.206006,0.885666,-0.000162
-1.206053,0.8856569999999999,-0.000162
-1.206101,0.885648,-0.000162
-1.206148,0.885639,-0.000162
-1.2061959999999998,0.885631,-0.000162
-1.206244,0.8856219999999999,-0.000162
-1.206293,0.8856139999999999,-0.000162
-1.206341,0.885605,-0.000162
-1.206389,0.885597,-0.000162
-1.206438,0.885589,-0.000162
-1.206486,0.885581,-0.000162
-1.206535,0.8855719999999999,-0.000162
-1.206583,0.8855639999999999,-0.000162
-1.206632,0.8855559999999999,-0.000162
-1.206681,0.885548,-0.000162
-1.20673,0.885539,-0.000162
-1.206779,0.885531,-0.000162
-1.206828,0.885523,-0.000162
-1.206877,0.8855149999999999,-0.000162
-1.206926,0.8855069999999999,-0.000162
-1.206976,0.8854989999999999,-0.000162
-1.207026,0.885491,-0.000162
-1.207076,0.885483,-0.000162
-1.207126,0.885475,-0.000162
-1.207176,0.885468,-0.000162
-1.207226,0.88546,-0.000162
-1.207275,0.885452,-0.000161
-1.207322,0.885445,-0.000161
-1.207367,0.885437,-0.000161
-1.20741,0.8854290000000001,-0.000161
-1.20745,0.8854219999999999,-0.000162
-1.207488,0.8854139999999999,-0.000162
-1.207524,0.8854069999999999,-0.000162
-1.207558,0.8853989999999999,-0.000162
-1.207589,0.885392,-0.0001629999999999
-1.207619,0.8853840000000001,-0.0001629999999999
-1.207647,0.8853770000000001,-0.0001629999999999
-1.207674,0.8853690000000001,-0.0001629999999999
-1.2077,0.8853620000000001,-0.0001629999999999
-1.207724,0.8853540000000001,-0.0001629999999999
-1.207749,0.8853469999999999,-0.0001629999999999
-1.2077719999999998,0.885339,-0.0001629999999999
-1.2077950000000002,0.885332,-0.000162
-1.207819,0.885324,-0.000162
-1.207841,0.885317,-0.000162
-1.207864,0.885309,-0.000162
-1.207886,0.885302,-0.000162
-1.207908,0.885294,-0.000162
-1.20793,0.885286,-0.000161
-1.207952,0.885279,-0.000161
-1.207974,0.8852709999999999,-0.000161
-1.2079959999999998,0.8852629999999999,-0.000161
-1.208018,0.8852549999999999,-0.000161
-1.20804,0.8852469999999999,-0.000161
-1.208062,0.8852389999999999,-0.000161
-1.208084,0.885231,-0.000161
-1.208106,0.885223,-0.00016
-1.208128,0.885215,-0.00016
-1.20815,0.885207,-0.00016
-1.208171,0.885199,-0.00016
-1.208193,0.8851899999999999,-0.00016
-1.208214,0.885182,-0.00016
-1.208236,0.885173,-0.00016
-1.208257,0.885164,-0.00016
-1.208278,0.8851549999999999,-0.00016
-1.208299,0.8851459999999999,-0.00016
-1.20832,0.8851370000000001,-0.00016
-1.20834,0.885128,-0.000159
-1.208361,0.8851190000000001,-0.000159
-1.208382,0.885109,-0.000159
-1.208403,0.8851,-0.000159
-1.208424,0.8850899999999999,-0.000159
-1.208465,0.8850709999999999,-0.000159
-1.208486,0.8850620000000001,-0.000159
-1.208507,0.8850520000000001,-0.000159
-1.208528,0.885043,-0.000159
-1.208549,0.885033,-0.000159
-1.20857,0.885024,-0.000159
-1.208591,0.885014,-0.000159
-1.208612,0.8850049999999999,-0.000158
-1.208633,0.8849950000000001,-0.000158
-1.208655,0.884986,-0.000158
-1.208676,0.884976,-0.000158
-1.208697,0.884966,-0.000158
-1.208718,0.884956,-0.000158
-1.20874,0.8849459999999999,-0.000158
-1.208761,0.8849360000000001,-0.000158
-1.208782,0.884926,-0.000158
-1.208803,0.884915,-0.000158
-1.208824,0.8849049999999999,-0.000158
-1.2088450000000002,0.8848940000000001,-0.000158
-1.208866,0.884884,-0.000158
-1.208887,0.8848729999999999,-0.000158
-1.208909,0.884862,-0.000158
-1.2089299999999998,0.8848520000000001,-0.000158
-1.208951,0.884841,-0.000158
-1.208972,0.8848299999999999,-0.000158
-1.208994,0.884819,-0.000157
-1.209015,0.884808,-0.000157
-1.209036,0.884797,-0.000157
-1.209058,0.8847860000000001,-0.000157
-1.209079,0.884774,-0.000157
-1.2091,0.884762,-0.000157
-1.209121,0.88475,-0.000157
-1.209142,0.8847379999999999,-0.000157
-1.209163,0.884726,-0.000158
-1.209184,0.8847139999999999,-0.000158
-1.209206,0.8847010000000001,-0.000158
-1.209227,0.884689,-0.000158
-1.209248,0.884676,-0.000158
-1.209269,0.8846629999999999,-0.000158
-1.209291,0.88465,-0.000158
-1.2093120000000002,0.8846370000000001,-0.000158
-1.209334,0.884624,-0.000158
-1.209355,0.88461,-0.000158
-1.209377,0.884597,-0.000158
-1.209399,0.884584,-0.000158
-1.209421,0.8845700000000001,-0.000158
-1.209443,0.8845569999999999,-0.000158
-1.209466,0.8845430000000001,-0.000158
-1.209488,0.8845290000000001,-0.000158
-1.209511,0.884516,-0.000158
-1.209534,0.884502,-0.000158
-1.209557,0.8844879999999999,-0.000158
-1.20958,0.884474,-0.000158
-1.209603,0.884461,-0.000158
-1.209626,0.884447,-0.000158
-1.20965,0.884433,-0.000158
-1.209674,0.8844190000000001,-0.000158
-1.209698,0.8844059999999999,-0.000158
-1.209722,0.884392,-0.000158
-1.209746,0.8843780000000001,-0.000158
-1.20977,0.8843639999999999,-0.000158
-1.2097950000000002,0.88435,-0.000158
-1.209819,0.884336,-0.000158
-1.209844,0.8843219999999999,-0.000158
-1.209868,0.884308,-0.000158
-1.209893,0.884293,-0.000158
-1.209918,0.884279,-0.000158
-1.209944,0.884265,-0.000158
-1.20997,0.88425,-0.000158
-1.2099950000000002,0.884236,-0.000158
-1.210021,0.8842209999999999,-0.000158
-1.210047,0.8842059999999999,-0.000158
-1.210073,0.884192,-0.000158
-1.210099,0.884177,-0.000158
-1.210125,0.8841620000000001,-0.000158
-1.210151,0.8841479999999999,-0.000157
-1.210176,0.884133,-0.000157
-1.210199,0.8841180000000001,-0.000157
-1.21022,0.8841030000000001,-0.000157
-1.210255,0.884073,-0.000157
-1.210255,0.884073,-0.000157
-1.21028,0.884042,-0.000158
-1.210288,0.884027,-0.000159
-1.210288,0.884027,-0.000159
-1.210299,0.8839950000000001,-0.000159
-1.210302,0.8839790000000001,-0.00016
-1.210303,0.8839629999999999,-0.00016
-1.210303,0.8839459999999999,-0.00016
-1.210302,0.8839299999999999,-0.00016
-1.210301,0.883913,-0.00016
-1.210298,0.8838959999999999,-0.00016
-1.210295,0.8838790000000001,-0.00016
-1.210292,0.883862,-0.00016
-1.210288,0.8838450000000001,-0.00016
-1.210284,0.8838280000000001,-0.00016
-1.21028,0.88381,-0.00016
-1.210276,0.883793,-0.00016
-1.210272,0.883775,-0.00016
-1.210267,0.883757,-0.00016
-1.210263,0.8837389999999999,-0.00016
-1.210258,0.8837209999999999,-0.00016
-1.210253,0.883703,-0.000159
-1.210248,0.883685,-0.000159
-1.210244,0.883667,-0.000159
-1.2102389999999998,0.883649,-0.000159
-1.210234,0.8836309999999999,-0.000159
-1.210229,0.8836129999999999,-0.000159
-1.210224,0.883595,-0.000159
-1.2102190000000002,0.8835770000000001,-0.000159
-1.210214,0.883559,-0.000159
-1.210209,0.88354,-0.000159
-1.210203,0.8835219999999999,-0.000159
-1.210198,0.8835040000000001,-0.000159
-1.210193,0.8834850000000001,-0.000159
-1.210187,0.883467,-0.000159
-1.210182,0.8834489999999999,-0.000159
-1.210176,0.8834299999999999,-0.000159
-1.21017,0.8834120000000001,-0.000159
-1.210165,0.883394,-0.000159
-1.21016,0.8833780000000001,-0.00016
-1.2101540000000002,0.8833629999999999,-0.00016
-1.210148,0.88335,-0.00016
-1.210143,0.883339,-0.00016
-1.210137,0.883331,-0.000159
-1.210132,0.883325,-0.000159
-1.210127,0.8833219999999999,-0.000159
-1.210121,0.8833209999999999,-0.000159
-1.210116,0.8833219999999999,-0.000159
-1.21011,0.883325,-0.000158
-1.210105,0.88333,-0.000158
-1.210099,0.883336,-0.000158
-1.210094,0.883343,-0.000158
-1.2100879999999998,0.883352,-0.000158
-1.210082,0.8833610000000001,-0.000158
-1.210077,0.8833700000000001,-0.000158
-1.210071,0.883381,-0.000158
-1.210066,0.883392,-0.000158
-1.210061,0.883403,-0.000158
-1.210055,0.8834139999999999,-0.000158
-1.21005,0.883426,-0.000158
-1.210044,0.883437,-0.000158
-1.210038,0.8834489999999999,-0.000158
-1.210032,0.883461,-0.000158
-1.210026,0.883473,-0.000158
-1.21002,0.883484,-0.000159
-1.210013,0.883496,-0.000159
-1.210007,0.883508,-0.000159
-1.210001,0.8835200000000001,-0.000159
-1.2099950000000002,0.883531,-0.000159
-1.2099879999999998,0.883552,-0.000159
-1.2099879999999998,0.883552,-0.000159
-1.209989,0.8835649999999999,-0.000159
-1.209994,0.883568,-0.000159
-1.210001,0.883569,-0.000159
-1.210011,0.883567,-0.000159
-1.2100229999999998,0.8835629999999999,-0.000159
-1.210037,0.8835569999999999,-0.000159
-1.210053,0.883549,-0.000159
-1.210071,0.883539,-0.000159
-1.21009,0.8835280000000001,-0.000159
-1.21011,0.8835149999999999,-0.000159
-1.21013,0.883501,-0.000159
-1.21015,0.8834870000000001,-0.000159
-1.210169,0.8834719999999999,-0.000159
-1.2101879999999998,0.8834559999999999,-0.000159
-1.210206,0.88344,-0.000159
-1.210223,0.883424,-0.000159
-1.21024,0.883408,-0.00016
-1.210255,0.883393,-0.00016
-1.2102700000000002,0.8833799999999999,-0.00016
-1.210285,0.883368,-0.000161
-1.210299,0.883359,-0.000161
-1.210312,0.883352,-0.00016
-1.210326,0.8833479999999999,-0.00016
-1.2103389999999998,0.883346,-0.00016
-1.210352,0.883346,-0.00016
-1.210365,0.8833489999999999,-0.000159
-1.2103780000000002,0.883353,-0.000159
-1.210392,0.883359,-0.000159
-1.210405,0.883366,-0.000159
-1.210418,0.883375,-0.000159
-1.210431,0.8833840000000001,-0.000159
-1.210445,0.883393,-0.000159
-1.210459,0.8834040000000001,-0.000159
-1.210473,0.8834139999999999,-0.000159
-1.210487,0.883425,-0.000159
-1.210501,0.8834360000000001,-0.000159
-1.210516,0.883447,-0.000159
-1.210531,0.883459,-0.000159
-1.210545,0.8834700000000001,-0.000158
-1.210561,0.883482,-0.000159
-1.210576,0.883494,-0.000159
-1.210592,0.8835059999999999,-0.000158
-1.210607,0.883518,-0.000158
-1.210623,0.8835299999999999,-0.000158
-1.21064,0.883541,-0.000158
-1.210656,0.883551,-0.000158
-1.210672,0.88356,-0.000158
-1.210689,0.883566,-0.000158
-1.210706,0.8835709999999999,-0.000158
-1.210723,0.8835719999999999,-0.000158
-1.21074,0.8835719999999999,-0.000158
-1.210757,0.883569,-0.000159
-1.210775,0.8835629999999999,-0.000159
-1.210793,0.8835559999999999,-0.000159
-1.210811,0.883547,-0.00016
-1.210828,0.8835360000000001,-0.00016
-1.210846,0.883525,-0.00016
-1.210864,0.883511,-0.00016
-1.210881,0.883497,-0.00016
-1.210897,0.883483,-0.000159
-1.210913,0.883467,-0.000159
-1.210927,0.88345,-0.00016
-1.21094,0.883433,-0.00016
-1.210951,0.883416,-0.00016
-1.210961,0.8833989999999999,-0.000161
-1.21097,0.883382,-0.000161
-1.210978,0.883368,-0.000161
-1.210985,0.8833540000000001,-0.000161
-1.210991,0.883343,-0.000161
-1.210997,0.883335,-0.000161
-1.211001,0.8833280000000001,-0.000161
-1.211005,0.883324,-0.000161
-1.211009,0.883323,-0.000161
-1.211013,0.883323,-0.00016
-1.211016,0.883325,-0.00016
-1.211019,0.8833280000000001,-0.00016
-1.211024,0.883339,-0.000159
-1.211027,0.883345,-0.000159
-1.211029,0.883352,-0.000159
-1.211032,0.88336,-0.000159
-1.211032,0.88336,-0.000159
-1.211037,0.8833770000000001,-0.000159
-1.211039,0.8833850000000001,-0.000159
-1.211042,0.883394,-0.000159
-1.211045,0.883403,-0.000159
-1.211048,0.8834120000000001,-0.000159
-1.21105,0.8834219999999999,-0.000159
-1.2110530000000002,0.883431,-0.000159
-1.211056,0.883441,-0.000159
-1.211059,0.88345,-0.000159
-1.211062,0.88346,-0.000159
-1.211065,0.8834690000000001,-0.000159
-1.211068,0.8834790000000001,-0.000159
-1.211071,0.883489,-0.000159
-1.211074,0.8834989999999999,-0.000159
-1.211077,0.883509,-0.000159
-1.21108,0.883518,-0.000159
-1.211084,0.8835270000000001,-0.000158
-1.211087,0.8835350000000001,-0.000158
-1.21109,0.883541,-0.000158
-1.211093,0.883545,-0.000158
-1.211096,0.883547,-0.000158
-1.211099,0.883547,-0.000159
-1.211103,0.8835430000000001,-0.000159
-1.211106,0.8835379999999999,-0.000159
-1.21111,0.8835299999999999,-0.000159
-1.211114,0.8835200000000001,-0.00016
-1.211117,0.883509,-0.00016
-1.211121,0.883495,-0.00016
-1.211125,0.883481,-0.00016
-1.211129,0.883466,-0.00016
-1.211133,0.8834489999999999,-0.00016
-1.211137,0.883433,-0.000161
-1.211141,0.883415,-0.000161
-1.211145,0.8833989999999999,-0.000161
-1.21115,0.883382,-0.000161
-1.211154,0.883368,-0.000161
-1.211158,0.8833540000000001,-0.000161
-1.211163,0.883344,-0.000161
-1.211167,0.883335,-0.000161
-1.211172,0.8833290000000001,-0.000161
-1.211176,0.883325,-0.00016
-1.21118,0.883323,-0.00016
-1.211185,0.883323,-0.00016
-1.2111889999999998,0.883325,-0.000159
-1.211193,0.8833280000000001,-0.000159
-1.211198,0.883333,-0.000159
-1.211202,0.883338,-0.000159
-1.211206,0.883344,-0.000159
-1.211211,0.883351,-0.000159
-1.211215,0.883359,-0.000159
-1.21122,0.883366,-0.000159
-1.211225,0.883375,-0.000159
-1.21123,0.883383,-0.000159
-1.211235,0.883391,-0.000159
-1.21124,0.8834,-0.000159
-1.211245,0.883409,-0.000159
-1.21125,0.883417,-0.000159
-1.211254,0.883426,-0.000159
-1.211259,0.8834350000000001,-0.000159
-1.211264,0.883443,-0.000159
-1.211268,0.883451,-0.000159
-1.211273,0.883459,-0.000159
-1.211277,0.883467,-0.000159
-1.21128,0.883475,-0.000159
-1.211284,0.883483,-0.000159
-1.211288,0.883491,-0.000159
-1.211292,0.883498,-0.000159
-1.211296,0.8835059999999999,-0.000159
-1.211299,0.8835129999999999,-0.000159
-1.211303,0.883519,-0.000159
-1.211307,0.883524,-0.000158
-1.211315,0.8835270000000001,-0.000159
-1.211315,0.8835270000000001,-0.000159
-1.211322,0.8835200000000001,-0.000159
-1.211326,0.8835129999999999,-0.000159
-1.211331,0.883503,-0.000159
-1.211335,0.883492,-0.00016
-1.211339,0.8834780000000001,-0.00016
-1.211344,0.8834629999999999,-0.00016
-1.211348,0.883446,-0.00016
-1.211352,0.8834280000000001,-0.00016
-1.211357,0.88341,-0.000161
-1.211362,0.883391,-0.000161
-1.211367,0.883373,-0.000161
-1.211372,0.8833559999999999,-0.000161
-1.211377,0.8833409999999999,-0.000161
-1.211382,0.8833280000000001,-0.000161
-1.211387,0.883317,-0.000161
-1.211392,0.883309,-0.000161
-1.2113969999999998,0.883302,-0.00016
-1.211402,0.8832979999999999,-0.00016
-1.211407,0.8832959999999999,-0.00016
-1.2114120000000002,0.883295,-0.000159
-1.211417,0.8832959999999999,-0.000159
-1.211422,0.8832979999999999,-0.000159
-1.211427,0.8833,-0.000159
-1.211432,0.8833040000000001,-0.000159
-1.211437,0.883308,-0.000159
-1.211443,0.8833129999999999,-0.000159
-1.211448,0.883318,-0.000159
-1.211453,0.883323,-0.000159
-1.211459,0.8833290000000001,-0.000159
-1.211464,0.883335,-0.000159
-1.21147,0.88334,-0.000159
-1.211475,0.883346,-0.000159
-1.211482,0.883352,-0.000159
-1.211488,0.883359,-0.000159
-1.211494,0.883365,-0.000159
-1.2115,0.8833709999999999,-0.000159
-1.211507,0.8833780000000001,-0.000159
-1.2115129999999998,0.8833840000000001,-0.000159
-1.2115200000000002,0.88339,-0.000159
-1.211526,0.883397,-0.000159
-1.211533,0.883403,-0.000159
-1.21154,0.883409,-0.000159
-1.211546,0.883416,-0.000159
-1.211553,0.8834219999999999,-0.000159
-1.21156,0.8834290000000001,-0.000159
-1.211567,0.8834350000000001,-0.00016
-1.211575,0.8834420000000001,-0.00016
-1.211582,0.8834489999999999,-0.00016
-1.211589,0.8834559999999999,-0.00016
-1.211597,0.8834620000000001,-0.00016
-1.211604,0.8834690000000001,-0.00016
-1.211611,0.883476,-0.00016
-1.211619,0.883483,-0.00016
-1.211627,0.883491,-0.00016
-1.211635,0.883498,-0.00016
-1.211643,0.8835049999999999,-0.000159
-1.211651,0.883511,-0.000159
-1.211659,0.883516,-0.000159
-1.211667,0.8835200000000001,-0.000159
-1.211675,0.8835219999999999,-0.000159
-1.211683,0.8835219999999999,-0.000159
-1.211691,0.883519,-0.000159
-1.211699,0.8835139999999999,-0.000159
-1.211708,0.8835059999999999,-0.00016
-1.211717,0.883496,-0.00016
-1.211725,0.883484,-0.00016
-1.211734,0.8834700000000001,-0.00016
-1.211743,0.8834540000000001,-0.000161
-1.211752,0.883437,-0.000161
-1.211761,0.8834190000000001,-0.000161
-1.211771,0.883401,-0.000161
-1.21178,0.883382,-0.000162
-1.21179,0.883365,-0.000162
-1.211799,0.8833489999999999,-0.000162
-1.211809,0.883335,-0.000161
-1.211819,0.8833219999999999,-0.000161
-1.211828,0.8833120000000001,-0.000161
-1.211838,0.8833040000000001,-0.00016
-1.211848,0.883299,-0.00016
-1.211858,0.883295,-0.00016
-1.211868,0.883293,-0.000159
-1.211888,0.883293,-0.000159
-1.211897,0.883295,-0.000159
-1.211907,0.8832979999999999,-0.000159
-1.211917,0.883301,-0.000159
-1.211928,0.8833049999999999,-0.000159
-1.211938,0.883309,-0.000159
-1.211948,0.8833139999999999,-0.000159
-1.211958,0.8833190000000001,-0.000159
-1.211969,0.883323,-0.000159
-1.211979,0.8833290000000001,-0.000159
-1.21199,0.8833340000000001,-0.000159
-1.212,0.883339,-0.000159
-1.212011,0.883344,-0.000159
-1.212022,0.88335,-0.000159
-1.212033,0.8833549999999999,-0.000159
-1.212044,0.8833610000000001,-0.000159
-1.212055,0.883366,-0.000159
-1.212066,0.8833719999999999,-0.000159
-1.212077,0.8833770000000001,-0.000159
-1.2120879999999998,0.883383,-0.000159
-1.2121,0.883388,-0.000159
-1.212112,0.883394,-0.000159
-1.212123,0.8834,-0.000159
-1.212135,0.8834059999999999,-0.000159
-1.212147,0.8834120000000001,-0.000159
-1.212158,0.883417,-0.000159
-1.21217,0.883423,-0.000159
-1.212182,0.8834290000000001,-0.000159
-1.212194,0.8834350000000001,-0.000159
-1.212206,0.883441,-0.000159
-1.212218,0.883447,-0.000159
-1.21223,0.883453,-0.000159
-1.212241,0.883459,-0.000159
-1.212252,0.8834639999999999,-0.000159
